words,cosines,gold,pred-logistic_regression-default-loo,pred-nearest_neighbors-100-loo,pred-nearest_neighbors-1000-loo,pred-nearest_neighbors-200-loo,pred-nearest_neighbors-300-loo,pred-nearest_neighbors-400-loo,pred-nearest_neighbors-500-loo,pred-nearest_neighbors-600-loo,pred-nearest_neighbors-700-loo,pred-nearest_neighbors-800-loo,pred-nearest_neighbors-900-loo,pred-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868,pred-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647,pred-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309,pred-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390,pred-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo,pred-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo
can_opener,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
plough,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
pyjamas,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
range_rover,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
rolling_pin,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
aeroplane,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
fern,0.7635084417119787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
geranium,0.7391136817557544,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
dandelion,0.73636156853887,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
marigold,0.7147029415309573,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
lily,0.7092661556821052,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
moss,0.6927687059391138,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
birch,0.6861742111586685,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
sycamore,0.6858965796390729,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
daffodil,0.6845462394464239,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
rhubarb,0.6724593484217665,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
orchid,0.6707183303221036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buttercup,0.6686713361994734,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
eucalyptus,0.6665538146202981,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
apricot,0.6637370875102402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tulip,0.6636529942492366,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
daisy,0.6585465086059781,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
hyacinth,0.6549979138651847,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
oak,0.6519280009843019,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
cabbage,0.64440037673325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
radish,0.6437109941945562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsley,0.6408859661390169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asparagus,0.6405247702125068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elm,0.6398484292565516,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
pine,0.6394403100210857,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
pear,0.6219816618333884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peach,0.6186422395646356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willow,0.618211988895633,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
fir,0.6084350107860272,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
leek,0.60377368382815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sunflower,0.601268977652321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strawberry,0.5999370948563231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artichoke,0.5886431941697522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satsuma,0.5867440462476777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grape,0.5851185701585191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cucumber,0.5762652496976537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
courgette,0.5754647673291851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celery,0.5718963199983231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomato,0.5713621641944706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cauliflower,0.5701866575725186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turnip,0.5686275553347653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
melon,0.5671117594597638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blueberry,0.5669724908461002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
currant,0.5610530235407425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carnation,0.5604024321955055,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
raspberry,0.5562461131918852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apple,0.5545536196202703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pumpkin,0.550871657695146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olive,0.5504803869256927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pansy,0.5473846946392051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nectarine,0.5473685453859105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garlic,0.5458342876021433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aubergine,0.5375075080167948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prune,0.5319853314254867,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
avocado,0.5312881062321814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broccoli,0.5288164476867687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beetle,0.526646233731541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mushroom,0.5244747522304614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lettuce,0.5229567282522376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bean,0.521395198690044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mango,0.5167448914084669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ladybird,0.5161474009530567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiwi_fruit,0.5158441952749282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tangerine,0.5143004574612637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pineapple,0.5097251522997007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
watermelon,0.5090386236580544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robin,0.5082701883667623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grapefruit,0.5079210487651655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peas,0.5074507607429612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poppy,0.5051548116411405,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
brussel_sprouts,0.5037603478484822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
onion,0.5034640189522508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chestnut,0.4967954491122654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweet_potato,0.4961670795196726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sultana,0.48996292560910687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
potato,0.4894996412428615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wasp,0.4882562126223899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wren,0.48600550937189174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hummingbird,0.4817999945534084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moth,0.4733060710737851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caterpillar,0.47259165372934653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaweed,0.468872792883933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heron,0.46522624847465865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lemon,0.4652089946776594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lime,0.461156065360911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana,0.4596703645228475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cherry,0.45139763040169384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sparrow,0.44765510291566485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dragonfly,0.4445796603364107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toad,0.4438236087198869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingfisher,0.4437956236819528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snail,0.4332627156317786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coconut,0.43197319133659273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butterfly,0.4285142614657679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodpecker,0.42755001769504397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ant,0.4263414066219566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frog,0.4203652059703171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squirrel,0.4194271309470071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mussel,0.4160813108555003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skunk,0.4159337236976793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bee,0.41579344447873895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peacock,0.41568139304682794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grasshopper,0.41439817465953344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spinach,0.4139549231065685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hedgehog,0.41300017353992374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
partridge,0.4107077447484855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trowel,0.40961086310631056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seashell,0.40908351027053313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raisin,0.40859804720642845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
locust,0.405980806812658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gherkin,0.4056989084822453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tea,0.40469949777321845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lizard,0.4036219554212527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orange,0.4021195124878222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider,0.4011904606904738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bouquet,0.40011504449289037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corn,0.3996026081271728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magpie,0.399459548427119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scallop,0.397291684006142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rabbit,0.3971889658242539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centipede,0.3968025277993392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oyster,0.3947530683350193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chandelier,0.3930248265021495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crab,0.39199210763239406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crayfish,0.38858968979522085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flamingo,0.3846718912912801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamb,0.38391333564183244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
starling,0.3834348235647812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seahorse,0.38179907923808143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carrot,0.37968464815635716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gin,0.379312430585253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prawn,0.37498154068958545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marble,0.37464198391037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trout,0.3739967372173481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hornet,0.372220019520969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hair,0.3716416091728366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flute,0.3710356576859227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owl,0.37036357450031837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cockerel,0.36952849312708047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chocolate,0.3693381664156642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
millipede,0.3675023394186664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peeler,0.36622820331930084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eel,0.3653731572890432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tarantula,0.36389277723140095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jelly,0.3636576417771398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buzzard,0.36337570489050053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nightingale,0.3629878872463821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawl,0.3626239680153719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrimp,0.3624867817739613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broom,0.3618413898137124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soup,0.3616427150014492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rice,0.3613203579589179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sellotape,0.35871874172470275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jellyfish,0.3567263522089432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turkey,0.3562919215605839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cider,0.3562223727888282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hutch,0.3550342078553359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lantern,0.3508355870199588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raven,0.34983006888000956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scorpion,0.3491498432967868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deer,0.34855322457795634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandy,0.3448066921124455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
porcupine,0.3439665537806619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plum,0.34152917528363586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rattlesnake,0.34120935770372207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
candle,0.34107820845671055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iguana,0.3410302352826149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herring,0.3394422862946056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese,0.33920713004985503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beaver,0.3390454604307686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clam,0.3389849150001993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chipmunk,0.3387342892391164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otter,0.33781035360838796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut,0.3376095535844943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swan,0.3375604922896124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salmon,0.33724181038324563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
budgie,0.33680203888205174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cake,0.33297712725122663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ox,0.3326107606667008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stone,0.3324935869771998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fox,0.3315807690926647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pigeon,0.32779543983958837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nut,0.32747816108170386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flannel,0.32723893497667056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wine,0.3254456359684439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cork,0.3221594178929472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nail_polish,0.3211992487754246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pelican,0.3206829204272374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lobster,0.3190162978649841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strainer,0.3180294561923731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goose,0.31733483155612957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jug,0.31728294896834314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jar,0.31722568240958715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necklace,0.3159194069564818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
housefly,0.3154929685287051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfume,0.3154306104807124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoe,0.3153611066196571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giraffe,0.3151507337087087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mayonnaise,0.3127584162729722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bookcase,0.3112079588709316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goat,0.31081615833312026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buffalo,0.31066669319589646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coat,0.30895729413303136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yoghurt,0.30883027400953234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zebra,0.3079266771377231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mosquito,0.3072786305886176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scythe,0.3062328039869441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flour,0.3060587374990076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crayon,0.3050110343241166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spoon,0.30435023775798997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turtle,0.30433659127953094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leopard,0.30423912834214994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
termite,0.3042328450344923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamp,0.30412092510004785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dresser,0.30356124769059856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emu,0.3031938507602999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moose,0.30313767303744477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brick,0.3000015093517821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coffee,0.29978004074600056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocking_chair,0.299112565651446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sugar,0.2988425413165165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carp,0.29827696384847635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cape,0.2982427970319427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pig,0.2970915582244235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brush,0.2969909335818658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cockroach,0.2969313476692583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhino,0.29666899828240745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raccoon,0.296654844891717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llama,0.29661503031858916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parakeet,0.29622509795515883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tortoise,0.2953558520152164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tweezers,0.294926873954997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spade,0.2942104513246977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squid,0.2936462615785816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kite,0.2924390402433633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
