words,cosines,gold,pred-logistic_regression-default-loo,pred-nearest_neighbors-100-loo,pred-nearest_neighbors-1000-loo,pred-nearest_neighbors-200-loo,pred-nearest_neighbors-300-loo,pred-nearest_neighbors-400-loo,pred-nearest_neighbors-500-loo,pred-nearest_neighbors-600-loo,pred-nearest_neighbors-700-loo,pred-nearest_neighbors-800-loo,pred-nearest_neighbors-900-loo,pred-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868,pred-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647,pred-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309,pred-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390,pred-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo,pred-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo
rolling_pin,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
coffee_machine,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
coffee_pot,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
plough,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
cutting_board,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
range_rover,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
tyre,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
armour,nan,1,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
kitchen_scales,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
whisky,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
land_rover,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
doughnut,nan,0,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV,OOV
scarf,0.7515349426093487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jacket,0.737063284395234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sweater,0.729781506122646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tights,0.7241923749737182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
trousers,0.7240635569070881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dress,0.7231127206495078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
blouse,0.7160503230718943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jeans,0.7095681810278998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
shirt,0.6944978013227764,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
robe,0.6926731557169781,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
knickers,0.6791049699822695,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
bra,0.6714053118345849,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
sandals,0.6552849039985514,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
coat,0.6508040064539223,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
leotard,0.6460970474991934,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
cape,0.644341042228236,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
shoes,0.6397414675211052,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
gown,0.6361828991353315,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
parka,0.635821545980065,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
shawl,0.6294423718182405,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
dressing_gown,0.6209297086939267,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
boots,0.6160288474817864,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
skirt,0.6155803682011814,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
slippers,0.6107695995469953,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
sock,0.6101073816813791,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
bikini,0.6065463088160153,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
necklace,0.6055391692260506,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
flip_flops,0.5944742642991807,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
gloves,0.5881194251139316,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
stockings,0.58030147149063,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
wetsuit,0.5779888853365918,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
flannel,0.5715434229819328,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
swimsuit,0.5600012247651218,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
goggles,0.5589970016954473,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
mask,0.5509217938016608,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
apron,0.5498352831293721,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
earmuffs,0.5489326121282256,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
pillow,0.5423197216399404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
veil,0.5405813262418195,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
mittens,0.5366896484148568,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
helmet,0.5305255202173906,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
bracelet,0.5168785933100017,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
hair,0.5144814468542774,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
satchel,0.506920377951213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lipstick,0.5060901570969673,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
nail_polish,0.5009914686994275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
doll,0.46862367354789725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bag,0.46278325278214916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloak,0.46128539824087345,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
sellotape,0.44885054202447805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sofa,0.4479535512384066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belt,0.4474019870430155,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
dresser,0.44363606900618235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
badge,0.42993133905609804,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
perfume,0.4210940548028994,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
surfboard,0.4054837260441381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocking_chair,0.39495272734043313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carnation,0.3948722118473821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toe,0.39436004606463426,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
jar,0.3922186590046518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wallet,0.3910468845169932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wand,0.3897419296347871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bottle,0.388175436197326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orange,0.3857965202940451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rope,0.38492913939761636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skis,0.3819243784124431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tangerine,0.3799712204154275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thimble,0.37763878289848873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aubergine,0.3748102589360188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broom,0.3739370834950262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
napkin,0.3733791733886387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bow,0.3729998316977106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scissors,0.37122598965059833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
razor,0.3702102884467392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tambourine,0.3701975121681029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pliers,0.3700412510701977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doorknob,0.3696440505382146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deckchair,0.36812985317741076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suit,0.3662894904921117,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
seashell,0.3600913047608272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pram,0.3588796025235991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lips,0.3584204604766173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chandelier,0.3580362508486478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jug,0.3580028379922737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trowel,0.350978191492884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sword,0.3507403093733435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rollerskate,0.35019027156256566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hose,0.349811642843133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mat,0.34806032050940927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ring,0.3476960436249094,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
cap,0.34701268582810096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penknife,0.34647346931126566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandwich,0.34608913149667014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mug,0.3455939455276318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spatula,0.3448939089653864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
screwdriver,0.3447240954654999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daffodil,0.34386827072390747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bed,0.3411323688032299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spoon,0.33979834072621756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lantern,0.3384000400310151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bookcase,0.33758529872236487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jelly,0.33431693194910406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kayak,0.3331443305557168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bicycle,0.33223495120996077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pencil,0.3298115877325437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washing_machine,0.3296028124494062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colander,0.3292275756774622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nose,0.3290414953370606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ear,0.3280072278648324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raspberry,0.32601240526450836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rabbit,0.3243751168527045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olive,0.3234159314593521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stool,0.32243894748911234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knife,0.3217565450963773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistol,0.3216134193382697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hutch,0.32092680526442485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rolls_royce,0.3205370714820755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
budgie,0.32034829446562985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tongue,0.3193629017222041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashtray,0.3186905275679213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
button,0.31849601006044936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leopard,0.31749331473828146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tweezers,0.3168411150286427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kite,0.3152656499295438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chocolate,0.31438068236320676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corkscrew,0.31273878431556523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kettle,0.3125581518347864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tray,0.3117581038890131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crayon,0.31168447139965544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bouquet,0.31155774157648963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syringe,0.31143101022342784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cake,0.3093525524681694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skateboard,0.3086525320609147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monkey,0.30758723821536565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buttercup,0.30697407918702035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toaster,0.30402190454465516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bin,0.30219783372177367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaweed,0.3005386724767809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marigold,0.3003684504910304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cupboard,0.2999692064734383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lettuce,0.2990925635616717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poppy,0.29860506859390673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cigar,0.29802896304246906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cage,0.2979272267834619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cork,0.2977357167036271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fox,0.2975465439502287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelbarrow,0.29750689978258704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cucumber,0.29733319335428565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pin,0.2972990821619552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satsuma,0.29675211967465304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bath,0.2952122677802592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apricot,0.2942198124384741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
envelope,0.29421111911588527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penguin,0.294151045656984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cart,0.29292692748102866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamp,0.29260051174745516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camel,0.2920334640261199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
candle,0.2914344114707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peach,0.29105596017686275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coffin,0.2908187820893238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greeting_card,0.28957312279856784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelchair,0.28937790820688647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crowbar,0.28931591516699784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fridge,0.2886515594207153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harpoon,0.28706294831448154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
melon,0.28700818802537326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armchair,0.28609087514039977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dinghy,0.28600081353288515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camera,0.28584349251348273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umbrella,0.28572313191475496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stove,0.28543650031131845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dog,0.2849166249069867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flamingo,0.2846253108115766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typewriter,0.2842280176341778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacon,0.283563556472485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sledge,0.282861927756756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unicycle,0.28175509775777413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tongs,0.2816654241075845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comb,0.2811867400843503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bucket,0.28113658901088295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider,0.2809023299691703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tent,0.28006156330396215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guitar,0.27911127803467756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ketchup,0.2785439861023383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toilet,0.2784821275610125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsley,0.2774042192497018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pipe,0.2773444688253169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leek,0.27732091924152813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
radish,0.27672458502009767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rifle,0.27610713981959134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandpaper,0.2745913457249335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandy,0.2743856251345128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buckle,0.27408098097531997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scorpion,0.2738574484459624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magpie,0.2734609529806096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tulip,0.27340528189412183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tripod,0.27265650721581186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peacock,0.2726171482027988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moss,0.27249315389467543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lily,0.2723323760761954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cup,0.27207287848338024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tarantula,0.2718899664110974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orchid,0.2717988294800245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balloon,0.2713232965052004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swan,0.27040775062429967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raven,0.27019715042632997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coin,0.27005305881656194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamb,0.26979984283709835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
car,0.2686193518290256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canoe,0.2683255539405486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pumpkin,0.26811670838528556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willow,0.26783247745504124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asparagus,0.2676962906329766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celery,0.2676483503534593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mayonnaise,0.2675820657432241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leg,0.2667203223048409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ladybird,0.2662939297353005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crocodile,0.2655563002690612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lemon,0.2655057114865641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fern,0.26444488018305934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cigarette,0.26443625298413515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
limousine,0.2643339342335948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dagger,0.2643282890777187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flute,0.2641114622972835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cauliflower,0.26369966773160336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sheep,0.2633400037996756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calf,0.2628759746574581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pansy,0.2627104184518698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
watermelon,0.26260662399782914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peeler,0.26250105768706744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frisbee,0.2623930484630532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cabbage,0.2611798603257892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seahorse,0.26115695249497883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giraffe,0.2609637335610755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
