words,cosines,gold,pred-logistic_regression-default-loo,pred-nearest_neighbors-100-loo,pred-nearest_neighbors-1000-loo,pred-nearest_neighbors-200-loo,pred-nearest_neighbors-300-loo,pred-nearest_neighbors-400-loo,pred-nearest_neighbors-500-loo,pred-nearest_neighbors-600-loo,pred-nearest_neighbors-700-loo,pred-nearest_neighbors-800-loo,pred-nearest_neighbors-900-loo,pred-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868,pred-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647,pred-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309,pred-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390,pred-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo,pred-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo
pliers,0.440533600743452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wand,0.43992756799882593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peeler,0.43985267219985325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pillow,0.43835416056003573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chandelier,0.4375227990557532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bath,0.4369630230596215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grater,0.4320628227606663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
candle,0.42566601751389843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shovel,0.4254946255434776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knife,0.42393724218122264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piano,0.42369823967882403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soup,0.4216321408999474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hutch,0.4214022295165727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bed,0.4207913890689822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
courgette,0.41389124392838283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trowel,0.40961357104452717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bottle,0.4077353323479749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mayonnaise,0.4048707915358089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tambourine,0.4037947468910977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dressing_gown,0.4008511402198185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whisk,0.40018697980349294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pipe,0.39339714218285604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crowbar,0.3933228424853616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandwich,0.3924611532663307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistol,0.39156394631221847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelbarrow,0.3890784255005294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guitar,0.3858822577063945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelchair,0.38544265109386955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
car,0.3842248561602624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thimble,0.38341199844085816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bra,0.3828090270852433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
button,0.3802802547798969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truck,0.3793814230546607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harpoon,0.3789842861459236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bucket,0.37888531794875446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glider,0.3775547468392991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apron,0.3766803320834648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harmonica,0.37660347806733474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chisel,0.37642970247424923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
razor,0.3747232427158033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
napkin,0.3744076733104802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamster,0.3739853265548968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biscuit,0.3724120694511597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,0.3704018758665457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scissors,0.37038389702916763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tractor,0.36958471183360425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cart,0.3688694447541318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penknife,0.3684614718452244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bag,0.36661112057524015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pumpkin,0.36412286010462436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corkscrew,0.36211560622676037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turkey,0.36153121867165555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandpaper,0.36108645401376477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wallet,0.35939817607724944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trolley,0.35830522988786545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doll,0.35813586870285374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pencil,0.35795022633043677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unicycle,0.35783467523984186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goldfish,0.35672430087111884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bicycle,0.3548330229690802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
budgie,0.35477508332213653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
violin,0.35475341020646156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cannon,0.3537840317915464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surfboard,0.35161452870866916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rollerskate,0.35107277597571407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jelly,0.35081801319647365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bin,0.3508129281299953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skis,0.350783259315374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
machete,0.3503445833547936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ketchup,0.34953590452671457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butter,0.3485181490976581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cockroach,0.348073633135741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacket,0.3459740286348808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rifle,0.3453200113200612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crayon,0.3446387935418669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desk,0.3437115859339184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banjo,0.34321111450445685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mouse,0.3421218488069498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ice_cream,0.3417873924198193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bread,0.34121195882695693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
window,0.3407108088292353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cup,0.3401451381877632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
recorder,0.339538436887749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kayak,0.33942439256698803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bellows,0.3391395157525918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fork,0.3390584986116484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coat,0.33900058034820846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
screw,0.33854650616318493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squirrel,0.3378840186575199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syringe,0.3375196232257721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scalpel,0.3374935025719853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cake,0.33687950961755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
van,0.3365254298175241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gun,0.3363690512095595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
earmuffs,0.3363195826822763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsley,0.33607932589756706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chicken,0.3358797255121005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canoe,0.3352905443778018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweater,0.33500382837036724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mug,0.3347909180639788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhubarb,0.33470755216118486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayonet,0.333631251288246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shotgun,0.3330142404065816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skateboard,0.3329303351293631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flour,0.332500543375872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tricycle,0.33167558825569843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goggles,0.33151094216431604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crossbow,0.33110850327120417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necklace,0.3303521886544272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
radio,0.32943126763088226,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
sock,0.3293454416567209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coffee,0.3280984388551694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frisbee,0.3275684458873005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sledge,0.32738431865593864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dinghy,0.32648263561313157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seashell,0.3259400055371713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacon,0.3258415943142483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
telephone,0.3255690456932028,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
frog,0.324941488248115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
housefly,0.3247483054083824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cage,0.3237181693371479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satchel,0.32264925847001424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leek,0.3196465807229678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
television,0.31963795943892026,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
brandy,0.31934849209292315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mittens,0.3193103236269288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crane,0.3192240766339942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crane,0.3192240766339942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pram,0.31880909304938093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saxophone,0.3187913871101469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheel,0.31786312147039575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stool,0.3167901962586718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
melon,0.3159460988476519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moped,0.3146133268519149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mat,0.31449557562755337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lemon,0.3142363408688077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lobster,0.31358707700227806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dog,0.31254236965678833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cymbal,0.3123904809656234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flute,0.3119394311807257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slippers,0.31167077657432596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chocolate,0.31143705672315103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese,0.31130276991659867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deckchair,0.31114482115763864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sink,0.3104165558645212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avocado,0.3101648573957052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broccoli,0.308884402121099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aubergine,0.30888016592704604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wetsuit,0.3081492214851552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squid,0.30808210162332184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spanner,0.3079952907368504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rabbit,0.3077496941488542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boat,0.3072435083592061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ear,0.30716232664200105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
helmet,0.3055124496845572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tarantula,0.3049214645334558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rope,0.3043554124628701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
box,0.30431098069740947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gherkin,0.3042942449386186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garlic,0.3038854241478521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eel,0.3035853879431062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asparagus,0.30310650228213626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yoghurt,0.3026522659848939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plate,0.30155782566366285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoe,0.30091451590140383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satsuma,0.3009106010078837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robe,0.3008074496290861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kite,0.3008031624491387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buggy,0.30060857980600875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cat,0.30058489533463195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cello,0.3003417512272483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cigarette,0.29953447256676957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knickers,0.29951402835486873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scarf,0.29899680593516315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cigar,0.2984656611627763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cucumber,0.29809960218837783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accordion,0.2978411264362735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trombone,0.29752951657934124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gloves,0.29666223680381565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gerbil,0.2966114790683715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuba,0.2947595900160018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artichoke,0.29404037309890724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rolls_royce,0.294021663965364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coin,0.2938499497179129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harpsichord,0.2931495426651606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chipmunk,0.2929459296958413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grenade,0.2927848154587271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glue,0.29253564155403117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brush,0.2924910254524351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
watermelon,0.29099375904915914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bowl,0.2905048666499959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pen,0.29017778484903617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lettuce,0.2881930668672709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speedboat,0.28806738227397677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parka,0.2880377140449404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
