words,cosines,gold,pred-logistic_regression-default-loo,pred-nearest_neighbors-100-loo,pred-nearest_neighbors-1000-loo,pred-nearest_neighbors-200-loo,pred-nearest_neighbors-300-loo,pred-nearest_neighbors-400-loo,pred-nearest_neighbors-500-loo,pred-nearest_neighbors-600-loo,pred-nearest_neighbors-700-loo,pred-nearest_neighbors-800-loo,pred-nearest_neighbors-900-loo,pred-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868,pred-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647,pred-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309,pred-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390,pred-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo,pred-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo
ashtray,0.44555521674987497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bean,0.44526109107696543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bookcase,0.4443439308431888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celery,0.4441726467002376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cauliflower,0.44356847985319625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
screwdriver,0.4434128630866029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bat,0.44121705323317445,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
bat,0.44121705323317445,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
sweet_potato,0.4410682314194181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bottle,0.4408833415338592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oyster,0.4395822375631374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biscuit,0.43860566429635306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hammer,0.4385795810948282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nail,0.43838992534129795,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
brandy,0.4362273590904388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pillow,0.43588547290436136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broom,0.4353950408796433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frog,0.4350174558770741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sycamore,0.4341798068274487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsley,0.43324276913759785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dresser,0.4327990926484812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broccoli,0.4282270308038447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chestnut,0.42788508421090965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lettuce,0.4276895945524911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tangerine,0.4263198698936282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spear,0.42502539244414816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prawn,0.4241837160326912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lobster,0.4235563570439411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chocolate,0.42345425667513953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese,0.4227155164216805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mushroom,0.42222132574638704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pencil,0.4218849596320663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tulip,0.4206817475306843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
helmet,0.4194054735119986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cannon,0.4191414595791293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
clam,0.41647322031944134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lily,0.41617095519661396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ladle,0.415151099564413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penknife,0.4148019030297012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cigar,0.41423021128227594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bullet,0.4127663593695774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geranium,0.41273189565066803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sword,0.4121693487928598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hutch,0.41121578256200064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soup,0.4107972935618639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grater,0.41038585918392256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiwi_fruit,0.4100034052107151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orchid,0.40982947122341185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eucalyptus,0.4088171796753909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wren,0.4082449954133812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cake,0.40721913450712427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rabbit,0.40693078398138793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leek,0.4067480528453282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrimp,0.4064999378021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elm,0.4062259331132815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tray,0.40610709676125406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strainer,0.405866062248283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocking_chair,0.4049817494109787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gherkin,0.4038265005035854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rock,0.40344434800454476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lizard,0.4029172304870393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daisy,0.4017601809959662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pie,0.4015904999500638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harpoon,0.40133039117645697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandwich,0.40075125215734303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coin,0.39976204083931677,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
duck,0.3995842866509816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crowbar,0.3988525011350459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knife,0.39771759962821907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peas,0.3977047016085403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandpaper,0.39757417254669336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bucket,0.39644080345356725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lantern,0.39641281907640835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
currant,0.3962720004788713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ant,0.39481582764964435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrow,0.39444165637674355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scallop,0.3942729927174461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carrot,0.39392555564886655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carnation,0.39340660378403547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pig,0.3927588372345413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turtle,0.39231542036226164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stool,0.39214101742407437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shovel,0.39085912245726906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colander,0.39084651946535603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aubergine,0.3896902107765636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seagull,0.3889704111022356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ear,0.3888532959970745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
machete,0.3887167264231195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wasp,0.3873669132781574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tambourine,0.38715291547845976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daffodil,0.3862177790560149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fir,0.38565789946694046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squirrel,0.38505254013254364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cider,0.38330777217225415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spinach,0.3830943396922571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoe,0.38254086630902207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doorknob,0.38248611691404644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buttercup,0.380993257014696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spatula,0.380895903893426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marigold,0.3797328907385694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eel,0.3796400169649437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crayon,0.37915789354567453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scorpion,0.3791361448394225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monkey,0.3789674160978238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gin,0.3789501344321411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flute,0.3789155526511654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacon,0.3788180002555884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doll,0.37878673298637555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sofa,0.37841944261387694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toad,0.37830557846366586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cupboard,0.3782431555599861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plate,0.37803192919235395,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
napkin,0.37766475016047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chainsaw,0.3775414766412293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spade,0.37742296826433064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coat,0.3769702502377803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cape,0.3764553900881872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut,0.3764282241383062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamb,0.37603993003077935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rattlesnake,0.3760369060676342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buzzard,0.37596733877480193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamp,0.37560471803299755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cup,0.37461765734754954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mussel,0.37440772124408217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seahorse,0.3736793076872781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lemonade,0.37355801300618474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chicken,0.3730168155934764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawl,0.3729286852542554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brussel_sprouts,0.3729143104528785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necklace,0.3718799285812559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surfboard,0.3718479923193361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turkey,0.371437888486578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typewriter,0.37114102280778377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaweed,0.37109667184225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider,0.37087280476412854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cymbal,0.37047807687775214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cockroach,0.37024138247773375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelbarrow,0.3698328662058422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayonet,0.3692545125202502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beetle,0.368854950738575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orange,0.36785614121427423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sunflower,0.36754866532695807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pipe,0.36747340956253793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
porcupine,0.36740534505675493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slug,0.3669773218624279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nose,0.36670228782308095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pigeon,0.3664097172583332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ketchup,0.36522488662390795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tarantula,0.36462246494936346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robin,0.3646125097423279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,0.3641428065685184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sultana,0.36398542268125145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scissors,0.36383979591123833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ox,0.36332947976490504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mayonnaise,0.36292987477419164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuna,0.36284917595918814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toaster,0.362798264704386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dagger,0.3620954760775149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodpecker,0.36195817818404674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buffalo,0.3601283377394665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grasshopper,0.35995573295138195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cockerel,0.35988697006553244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hedgehog,0.35971100992895366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flour,0.35864734304453877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
budgie,0.35846269958386756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satchel,0.3580462041679431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wine,0.35756875525259846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flamingo,0.35705571517674817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sugar,0.3568356147112156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snail,0.35677755896851404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bone,0.35657174934090247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magpie,0.3561256089353383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beer,0.35505795889232394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
