words,cosines,gold,pred-logistic_regression-default-loo,pred-nearest_neighbors-100-loo,pred-nearest_neighbors-1000-loo,pred-nearest_neighbors-200-loo,pred-nearest_neighbors-300-loo,pred-nearest_neighbors-400-loo,pred-nearest_neighbors-500-loo,pred-nearest_neighbors-600-loo,pred-nearest_neighbors-700-loo,pred-nearest_neighbors-800-loo,pred-nearest_neighbors-900-loo,pred-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868,pred-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647,pred-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309,pred-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390,pred-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo,pred-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo
melon,0.5119422793823145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scarf,0.5106563258732604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tongs,0.5076898972929529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frog,0.506276994212064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sock,0.5055449508859549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leek,0.5034878484375308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rabbit,0.5026463327309273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tambourine,0.5016810171301573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spear,0.5011636669351026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
watermelon,0.5007462048470992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pillow,0.500201862767729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crowbar,0.49902728548569064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satsuma,0.4947047562172884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
radish,0.4929403238301697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cape,0.4922494359752246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asparagus,0.4920455488443754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrow,0.49143153739235473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celery,0.49072277757217864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider,0.4904542799697722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flute,0.48988817404396845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tray,0.4897818120508589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kite,0.4890441814739046,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
cucumber,0.48723991512120535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scalpel,0.48585409965888526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rope,0.48428935848009125,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
chainsaw,0.48276480518715076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parsley,0.4827465376657308,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
machete,0.48167049780840965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scorpion,0.47736611011093694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artichoke,0.47730782853203474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rattlesnake,0.47653723556575145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corkscrew,0.4756965713689401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knickers,0.47497207042880385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strainer,0.4738667829907101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harpoon,0.4718192784003471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tongue,0.46967954770707687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ladle,0.46745495879433996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colander,0.46742872519174783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayonet,0.46692426932422626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
jelly,0.4645672533407852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pear,0.4639638766104738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chisel,0.4632382121871135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tripod,0.46294659622907536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hose,0.46251113347341644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
necklace,0.46007956183958065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lizard,0.4590333365398215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willow,0.4588187514373271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
needle,0.45878550147792746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finger,0.45789080961974293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
hair,0.4575998450968166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garlic,0.45756743780040193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cabbage,0.45724971055237584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lantern,0.4572488461516115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bra,0.45716221938897306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pig,0.4571148578092301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surfboard,0.4567292155762718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhubarb,0.4565731670629366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cauliflower,0.4565513151769009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dresser,0.45601254627307664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick,0.4554689276229232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doll,0.45535409844979463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawl,0.45468548520438956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nose,0.45404075045807574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lettuce,0.4539173062331964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
razor,0.4539132284553183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trousers,0.45376299574726775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crayon,0.4531243084849924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dressing_gown,0.4516922937079642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broccoli,0.4505343764715384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squid,0.4494806366166154,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
dandelion,0.4489207962924526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bottle,0.44858604884968845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syringe,0.4471773352249313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
coat,0.44669524056933707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thimble,0.4465767926670241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brussel_sprouts,0.445401811406545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skis,0.44504554155924403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
napkin,0.44493306521319886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dragonfly,0.444500134514338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crossbow,0.4442407673257648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ear,0.4441657447440739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandpaper,0.4439681356942812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
apron,0.4437162406153046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turkey,0.4419827907515167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centipede,0.44131381861772434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squirrel,0.4413071698719402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ham,0.44128665923866506,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
monkey,0.4409173271268785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacket,0.44065104960629664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toad,0.4402813613416498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eel,0.4396371499018261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandwich,0.4389604577050721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chicken,0.43894669334707354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typewriter,0.43876716611137523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
shovel,0.4386404406754279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gloves,0.43823651113365025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bat,0.43809800189991455,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
bat,0.43809800189991455,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
flannel,0.4375444194278073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tights,0.4374264784423372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apple,0.4374197785656662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oven,0.4373863433580475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stove,0.4370657053727127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seashell,0.4367246721784273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tarantula,0.43514725475113836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamb,0.43501583358034707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
cockroach,0.43336523484749634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pen,0.4332715155055863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wasp,0.43317452652106825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raven,0.4330476096426274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
grater,0.43237429114016945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
porcupine,0.4315058113486856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satchel,0.43139352603789877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guitar,0.43004809183397585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweater,0.4299671306885079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashtray,0.4297787414714862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soup,0.4295288397245975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistol,0.4294374539850515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
budgie,0.4290210002321117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banjo,0.4287860435129126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cork,0.4287609408681188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
onion,0.42848489238221543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bag,0.4279592475551232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robe,0.42745004353175303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toaster,0.4273660685009487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caterpillar,0.4271933258655525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crab,0.42662320968394735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mushroom,0.4260565540530872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thermometer,0.4257082380272434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pineapple,0.425183238291062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turnip,0.4248426200223843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bikini,0.42429416169336537,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
thumb,0.4240871196268715,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
harmonica,0.42366805599899793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fern,0.42265234129558327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spade,0.42210865322253743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unicycle,0.4221038088670437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biscuit,0.4215620798701291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leotard,0.4210046819464067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
violin,0.42075585824097733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fork,0.4205544046855164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blouse,0.41937516349675913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomato,0.4190860903985377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lemon,0.41906107002652354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strawberry,0.41868511428035643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piano,0.4168477948251442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cake,0.4166687114941096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blender,0.4166143969299201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
potato,0.41648266683879775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glue,0.4161377914150738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bookcase,0.41567150244509354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bow,0.4156633943766764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese,0.4153848316717849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duck,0.4152922016277445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
screw,0.41508229903238064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lobster,0.4150735421835571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sledge,0.4141784414536889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carrot,0.4141737529227773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacon,0.4137937729067196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mayonnaise,0.4134136690287311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scythe,0.4125388920613969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chipmunk,0.41219295652972665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
helmet,0.41215372270503337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chandelier,0.41150823104543877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peach,0.41081757529954355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moss,0.4107932136577691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seahorse,0.41074685060640653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fridge,0.410470923133724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clam,0.4101884309645711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hedgehog,0.410093073292201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grasshopper,0.409276436214505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goldfish,0.40909641453431467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goat,0.40855894757057853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shirt,0.40795534152584373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canoe,0.4067090757447378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rollerskate,0.4065333606623548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wheelbarrow,0.4062125293385264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robin,0.40567516332927833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alligator,0.40531201823759705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turtle,0.40508029552030844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seagull,0.40461391106531414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pipe,0.40420414334763854,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
banana,0.40403272981322946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lips,0.4039320820094461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fox,0.4038762208832395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cannon,0.40373360067316716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frisbee,0.40346616709904226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
candle,0.40344417014984996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spinach,0.40321144810842224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skateboard,0.40226356317855505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apricot,0.40196315957738304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrimp,0.40175784909664347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cymbal,0.40051221461443076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cigar,0.40039260699057144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wetsuit,0.4003913542331354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dagger,0.40027464229632054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buttercup,0.40009708532876154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
millipede,0.39972172154791163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skirt,0.39969129557206984,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
hamster,0.3986158047387935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scallop,0.39857559349022986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stool,0.39821676921272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crocodile,0.3979004275318971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocking_chair,0.39703317099398494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donkey,0.39692565798032026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoe,0.3965877376439428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whip,0.3964653610082833,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
housefly,0.39564383607731035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carnation,0.39514515979834064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mask,0.39410206746073395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rifle,0.39311392298509684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ant,0.392182773211018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mittens,0.3920599379201808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ladybird,0.39202146945502847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
