words,cosines,gold,pred-logistic_regression-default-loo,pred-nearest_neighbors-100-loo,pred-nearest_neighbors-1000-loo,pred-nearest_neighbors-200-loo,pred-nearest_neighbors-300-loo,pred-nearest_neighbors-400-loo,pred-nearest_neighbors-500-loo,pred-nearest_neighbors-600-loo,pred-nearest_neighbors-700-loo,pred-nearest_neighbors-800-loo,pred-nearest_neighbors-900-loo,pred-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868,pred-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647,pred-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309,pred-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390,pred-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo,pred-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo
crowbar,0.3914867478719738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camel,0.3884538452936022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pony,0.3860897152171741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
dog,0.38417500351898615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kite,0.3837180725098426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tugboat,0.38337672341631757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horse,0.3819151271961383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
screwdriver,0.3784519176734179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocking_chair,0.37762486932672223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shovel,0.3764958724367782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistol,0.3754016890701984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jug,0.3738644599463859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shotgun,0.3621439384631231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toilet,0.3581358055490384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lantern,0.35683687255480434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bag,0.355806556205386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cannon,0.3543768301657564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rope,0.35012729400835174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bucket,0.34983403281034625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hose,0.3487866653745604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sofa,0.3467984062635915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rifle,0.34491761849695685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bin,0.34185505278643924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gun,0.33973182602989527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
machete,0.3389435795680723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashtray,0.33812737597925085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tripod,0.33659867869214616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frisbee,0.33598483659320133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typewriter,0.33551331855243666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bed,0.33440728409111264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satchel,0.3317676086649393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamster,0.3315043193650038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knife,0.32984715893257127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deckchair,0.32928524254375885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llama,0.32709743251132994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacket,0.3264647058521207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dresser,0.32483278078357325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wallet,0.3236611730593535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tray,0.32067080565192985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toaster,0.3197410969633778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goat,0.31969835290905013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buzzard,0.3182389131686094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sellotape,0.318091784106794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yacht,0.3179336674052444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ice_cream,0.31648692553952795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stove,0.31615821577055414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cow,0.31615663919372655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grenade,0.3157529663162978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tambourine,0.31478468911862756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoe,0.31379960041622196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tent,0.3134236098783072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balloon,0.3120084152757301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seagull,0.3109013116083999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
budgie,0.3093764193282169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
violin,0.3090942676419922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rolls_royce,0.3088371535684755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dressing_gown,0.3072529298597677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bullet,0.3058101845115191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turtle,0.3056777221317968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apron,0.3053680150376298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spanner,0.3050572441770779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piano,0.3044880961381031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monkey,0.30424077135506594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banjo,0.30358463111142253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harmonica,0.30342938909374634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castle,0.3033217340646292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camera,0.30258746156447114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guitar,0.30223473204077794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cymbal,0.30194811950147793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hippo,0.3014756384651519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bridge,0.30113238205517423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gate,0.3008017994306784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cape,0.29953654148965925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shoes,0.29919950489742353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fence,0.2986459505404018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pigeon,0.2986016894380695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dishwasher,0.29804044503123606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elephant,0.29741948908766136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pumpkin,0.2972618862822117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crossbow,0.29721676993672996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caterpillar,0.2968741939587591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trousers,0.29682273897335965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bookcase,0.2964163028357659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ox,0.29556032988856407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuba,0.29222808642287956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gerbil,0.2915244434077191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wetsuit,0.2904136039804022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fork,0.28985515420451147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slippers,0.2893899337946325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
window,0.2892623839748636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coffin,0.28904623373709326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sword,0.2889739642994372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawl,0.2887610506502808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penknife,0.2874813580899395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cage,0.2861331220953217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buffalo,0.2846388942718393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rabbit,0.28412447273995395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tank,0.2834895321257608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
revolver,0.2826765054105608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ship,0.28266850448519254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stool,0.28119172435806555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coat,0.28071906270263935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayonet,0.27962269105494286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scarf,0.2783106877517027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrow,0.2771357738142338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fox,0.27657840247755294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spoon,0.2755363197912729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mat,0.27483395049556025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harpoon,0.2746054749738303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syringe,0.27452319307404915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bottle,0.2743867700389552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boots,0.2740663413100762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trombone,0.27227459370282886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giraffe,0.2712003494169241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyena,0.27063719256657914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandals,0.2705538708436541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scorpion,0.2705030036341251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doll,0.270502911160756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bra,0.27036133191529765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chandelier,0.27032010900394177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chair,0.2699383680163328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saxophone,0.2689882296333397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fridge,0.2685115562567503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knickers,0.2681149150810829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crocodile,0.2661491290921965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parka,0.26373371170950083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squirrel,0.2636163272713808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raft,0.26359763011947146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pig,0.26328850616379573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shirt,0.26223081518919067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamp,0.2617693704136477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leg,0.2616236370673595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ball,0.26058817616990115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hedgehog,0.26055759068181683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accordion,0.2596345273790469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alligator,0.25925913515130805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tortoise,0.2589243792148972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corkscrew,0.25833082014075226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spade,0.25828847122445353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pillow,0.25727998359504334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flea,0.2572067525585001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dress,0.2565554780892515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandwich,0.2565500574343961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sardine,0.2557755183126416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pipe,0.25543188299727837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skunk,0.25456513925206936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ladder,0.254280474603502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
radish,0.2542073246053135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deer,0.25406604860811566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
badge,0.25342068492143066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
housefly,0.2532932067135077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basket,0.25281312889786106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
watermelon,0.2526164706494498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cat,0.25258659122354316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robe,0.25225598527826787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flamingo,0.25186465083484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hutch,0.25150667016291417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocket,0.25030069076187045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
submarine,0.2497487974123651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sheep,0.24937225368255334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iguana,0.24925593603003635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doorknob,0.24915462294068247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
falcon,0.24894285657425658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cello,0.2488426719046447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
projector,0.24880123549255154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trowel,0.2487532706593858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frog,0.24861814197187293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bouquet,0.2474329185658069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhino,0.24704691128574166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whisk,0.24638990727807203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spear,0.24587216991824368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chipmunk,0.24510356721222673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scythe,0.24466514479260595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cheetah,0.24389659812661474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
courgette,0.2431102128689152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gorilla,0.24280642689741216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
armchair,0.24265342718525518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goggles,0.2425316673313759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wand,0.24198153311303003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leopard,0.24156338842719666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bagpipes,0.24132230679455552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
earmuffs,0.24115909052360804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cockerel,0.24071698047093937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brick,0.24052343488635855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peeler,0.24009068798814984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kangaroo,0.23946767989406467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
