_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,does_the_description_apply_to_what_is_described,concept,does_the_description_apply_to_what_is_described_gold,does_the_description_apply_to_what_is_described_gold_reason,identifier,property
1815881707,7/17/2018 15:54:24,true,3863134449,,7/17/2018 15:50:29,false,elite,0.8966,43825820,GBR,Q3,Wolverhampton,79.66.86.19,no,raisin,no,"Raisins are dried fruits, they do not have blades.",description69,has_a_blade_blades
1815881707,7/17/2018 15:56:21,true,3863146221,,7/17/2018 15:55:18,false,instagc,0.9216,30888099,GBR,I2,Manchester,51.7.169.72,no,raisin,no,"Raisins are dried fruits, they do not have blades.",description69,has_a_blade_blades
1815881707,7/17/2018 16:52:58,true,3863497130,,7/17/2018 16:51:20,false,neodev,0.8571,43321380,USA,"","",64.190.117.127,no,raisin,no,"Raisins are dried fruits, they do not have blades.",description69,has_a_blade_blades
1815881708,7/17/2018 14:16:56,true,3862658922,,7/17/2018 14:16:36,false,instagc,0.9608,20225558,GBR,E6,Cirencester,78.146.252.17,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 14:21:14,true,3862676095,,7/17/2018 14:19:34,false,elite,0.902,31883685,GBR,I2,Manchester,2.98.53.46,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 14:23:26,true,3862685001,,7/17/2018 14:22:39,false,instagc,0.9216,21088425,USA,MI,Battle Creek,73.144.184.81,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 14:24:24,true,3862688408,,7/17/2018 14:24:11,false,clixsense,0.9216,33721948,USA,OH,Wadsworth,162.155.22.42,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 14:24:28,true,3862688585,,7/17/2018 14:24:06,false,clixsense,0.9804,43913997,USA,TX,Conroe,47.220.227.180,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 14:31:03,true,3862714737,,7/17/2018 14:29:48,false,instagc,0.9388,34928865,USA,PA,Philadelphia,100.34.252.40,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 14:33:34,true,3862724283,,7/17/2018 14:32:34,false,instagc,0.9216,39438102,USA,IN,Anderson,75.149.211.110,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 14:38:59,true,3862747550,,7/17/2018 14:37:29,false,clixsense,0.9216,6330997,USA,PA,Waynesboro,174.54.110.156,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 14:45:44,true,3862775678,,7/17/2018 14:45:24,false,instagc,0.9804,24382122,USA,MI,Grosse Pointe,99.137.5.144,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 14:49:02,true,3862787870,,7/17/2018 14:48:09,false,clixsense,0.9,35849301,USA,NY,New York,142.255.55.251,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 15:06:38,true,3862867599,,7/17/2018 15:06:14,false,instagc,0.9216,30888099,GBR,I2,Manchester,143.159.152.154,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 15:09:32,true,3862883100,,7/17/2018 15:08:24,false,instagc,0.9773,38042052,GBR,A5,Bedford,82.28.44.208,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 15:13:01,true,3862902162,,7/17/2018 15:12:08,false,instagc,0.875,13900808,USA,FL,Live Oak,174.131.78.246,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 15:18:06,true,3862929918,,7/17/2018 15:17:27,false,instagc,0.9211,32352104,USA,ME,Bangor,74.75.57.106,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 15:22:38,true,3862954147,,7/17/2018 15:22:23,false,neodev,0.8627,29096504,GBR,"","",185.51.254.251,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 15:25:28,true,3862969688,,7/17/2018 15:24:25,false,instagc,0.9149,44156014,GBR,N1,Cannock,2.124.191.144,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 15:51:01,true,3863114096,,7/17/2018 15:48:51,false,elite,0.85,43855412,USA,NY,New York,107.170.64.37,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 15:52:55,true,3863125378,,7/17/2018 15:52:28,false,elite,0.9608,29463692,IRL,04,Cork,95.45.68.111,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 15:57:26,true,3863152882,,7/17/2018 15:56:48,false,prodege,0.9778,3587109,CAN,NS,River John,142.134.67.129,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 16:05:55,true,3863204186,,7/17/2018 16:05:02,false,prodege,0.9487,27934334,GBR,"","",86.187.166.191,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881708,7/17/2018 16:22:50,true,3863305871,,7/17/2018 16:21:35,false,elite,1.0,31690646,CAN,BC,Vancouver,64.85.32.137,yes,housefly,yes,Houseflies are insects. This is a correct description.,description230,is_an_insect
1815881709,7/17/2018 14:02:30,true,3862602481,,7/17/2018 14:01:50,false,instagc,0.9216,21088425,USA,MI,Battle Creek,73.144.184.81,possibly,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 14:09:35,true,3862629931,,7/17/2018 14:08:35,false,instagc,0.9216,39438102,USA,IN,Anderson,75.149.211.110,no,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 14:16:34,true,3862657482,,7/17/2018 14:16:10,false,instagc,0.9608,20225558,GBR,E6,Cirencester,78.146.252.17,possibly,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 14:16:40,true,3862657855,,7/17/2018 14:16:17,false,clixsense,0.9804,43913997,USA,TX,Conroe,47.220.227.180,no,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 14:26:30,true,3862695837,,7/17/2018 14:26:06,false,clixsense,0.9216,33721948,USA,OH,Wadsworth,162.155.22.42,no,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 14:37:50,true,3862741771,,7/17/2018 14:34:57,false,prodege,0.9487,27934334,GBR,D2,Derby,86.129.48.20,possibly,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 14:45:23,true,3862774114,,7/17/2018 14:45:04,false,instagc,0.9804,24382122,USA,MI,Grosse Pointe,99.137.5.144,no,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 14:49:21,true,3862789077,,7/17/2018 14:44:40,false,clixsense,0.9216,6330997,USA,PA,Waynesboro,174.54.110.156,possibly,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 14:50:50,true,3862794438,,7/17/2018 14:50:23,false,clixsense,0.9,35849301,USA,NY,New York,142.255.55.251,no,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 14:56:20,true,3862815505,,7/17/2018 14:55:31,false,elite,0.902,31883685,GBR,I2,Manchester,2.98.53.46,possibly,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 14:57:11,true,3862818900,,7/17/2018 14:54:43,false,instagc,0.9773,38042052,GBR,A5,Bedford,82.28.44.208,possibly,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 15:01:25,true,3862838711,,7/17/2018 15:00:51,false,instagc,0.9388,34928865,USA,PA,Philadelphia,100.34.252.40,possibly,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 15:06:55,true,3862869114,,7/17/2018 15:06:43,false,instagc,0.931,25569616,USA,ME,Freedom,69.50.52.253,possibly,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 15:08:01,true,3862874826,,7/17/2018 15:07:19,false,elite,0.9608,29463692,IRL,04,Cork,95.45.68.111,no,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 15:11:24,true,3862893124,,7/17/2018 15:10:35,false,instagc,0.9211,32352104,USA,ME,Bangor,74.75.57.106,no,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 15:14:51,true,3862912721,,7/17/2018 15:14:24,false,neodev,0.8627,29096504,GBR,"","",185.51.254.251,no,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 15:19:33,true,3862937479,,7/17/2018 15:18:51,false,instagc,0.9149,44156014,GBR,N1,Cannock,2.124.191.144,no,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 15:22:51,true,3862955526,,7/17/2018 15:22:34,false,instagc,0.875,13900808,USA,FL,Live Oak,174.131.78.246,no,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 15:27:19,true,3862979991,,7/17/2018 15:23:57,false,prodege,0.9,38202325,USA,ME,Limestone,98.13.82.121,possibly,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 15:32:29,true,3863008447,,7/17/2018 15:31:48,false,instagc,0.9444,32929382,USA,TN,Clinton,99.93.23.171,possibly,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 15:41:14,true,3863055903,,7/17/2018 15:40:53,false,instagc,0.9216,30888099,GBR,I2,Manchester,51.7.169.72,possibly,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 15:44:13,true,3863073537,,7/17/2018 15:43:20,false,elite,0.8966,43825820,GBR,Q3,Wolverhampton,79.66.86.19,possibly,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 15:46:57,true,3863089787,,7/17/2018 15:45:50,false,prodege,0.9778,3587109,CAN,NS,River John,142.134.67.129,no,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881709,7/17/2018 16:23:26,true,3863309645,,7/17/2018 16:03:41,false,clixsense,0.96,36929821,GBR,P5,Paddington,2.216.90.202,no,goldfish,"possibly
no","It is not normal for a goldfish to be big (compared to other fish). The answer should be `no', but we keep 'possibly' to account for the comparative aspect of something being big or large.",description675,is_big_large
1815881711,7/17/2018 13:46:10,true,3862533436,,7/17/2018 13:44:54,false,clixsense,0.9333,31988217,GBR,D6,Bridport,81.152.134.54,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 14:05:45,true,3862614545,,7/17/2018 14:02:10,false,elite,0.902,31883685,GBR,I2,Manchester,2.98.53.46,possibly,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 14:10:00,true,3862631449,,7/17/2018 14:09:45,false,instagc,0.9608,20225558,GBR,E6,Cirencester,78.146.252.17,possibly,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 14:21:32,true,3862677524,,7/17/2018 14:21:01,false,instagc,0.9216,21088425,USA,MI,Battle Creek,73.144.184.81,possibly,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 14:23:47,true,3862686179,,7/17/2018 14:23:26,false,clixsense,0.9804,43913997,USA,TX,Conroe,47.220.227.180,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 14:24:38,true,3862689154,,7/17/2018 14:20:51,false,prodege,0.9333,33565158,USA,TX,Waco,24.242.183.140,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 14:25:45,true,3862693352,,7/17/2018 14:25:10,false,clixsense,0.9216,33721948,USA,OH,Wadsworth,162.155.22.42,possibly,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 14:32:02,true,3862718496,,7/17/2018 14:31:23,false,instagc,0.9216,39438102,USA,IN,Anderson,75.149.211.110,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 14:34:45,true,3862729396,,7/17/2018 14:34:11,false,instagc,0.9388,34928865,USA,PA,Philadelphia,100.34.252.40,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 14:46:02,true,3862776811,,7/17/2018 14:36:30,false,elite,0.85,43855412,USA,NY,New York,165.227.6.136,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 14:49:10,true,3862788328,,7/17/2018 14:47:56,false,prodege,0.9487,27934334,GBR,D2,Derby,86.129.48.20,possibly,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 14:52:00,true,3862798758,,7/17/2018 14:50:40,false,instagc,0.9804,24382122,USA,MI,Grosse Pointe,99.137.5.144,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 14:57:47,true,3862821282,,7/17/2018 14:55:32,false,neodev,0.8627,29096504,GBR,"","",185.51.254.251,possibly,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 15:09:24,true,3862882465,,7/17/2018 15:09:11,false,instagc,0.931,25569616,USA,ME,Freedom,69.50.52.253,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 15:14:15,true,3862909240,,7/17/2018 15:13:43,false,elite,0.9608,29463692,IRL,04,Cork,95.45.68.111,possibly,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 15:14:20,true,3862909590,,7/17/2018 15:13:55,false,clixsense,0.9,35849301,USA,NY,New York,142.255.55.251,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 15:18:36,true,3862932510,,7/17/2018 15:18:18,false,instagc,0.9216,30888099,GBR,I2,Manchester,143.159.152.154,possibly,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 15:21:46,true,3862949409,,7/17/2018 15:21:31,false,instagc,0.875,13900808,USA,FL,Live Oak,174.131.78.246,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 15:25:05,true,3862967363,,7/17/2018 15:23:30,false,instagc,0.9773,38042052,GBR,A5,Bedford,82.28.44.208,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 15:25:06,true,3862967552,,7/17/2018 15:24:21,false,instagc,0.9444,32929382,USA,TN,Clinton,99.93.23.171,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 15:28:58,true,3862989247,,7/17/2018 15:26:04,false,instagc,0.9211,32352104,USA,ME,Bangor,74.75.57.106,possibly,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 15:44:06,true,3863072879,,7/17/2018 15:42:14,false,clixsense,0.9216,6330997,USA,PA,Waynesboro,174.54.110.156,possibly,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 16:00:29,true,3863171806,,7/17/2018 15:59:05,false,instagc,0.9149,44156014,GBR,N1,Cannock,2.124.191.144,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881711,7/17/2018 16:08:22,true,3863218121,,7/17/2018 16:07:56,false,prodege,0.9778,3587109,CAN,NS,River John,142.134.67.129,no,seaweed,"possibly
no","Though some seaweed can be white, this is not a typical or normal color for seaweed. Both `possibly' or `no' are acceptable here.",description647,is_white
1815881712,7/17/2018 13:43:37,true,3862523257,,7/17/2018 13:42:37,false,clixsense,0.9333,31988217,GBR,D6,Bridport,81.152.134.54,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 13:54:42,true,3862568279,,7/17/2018 13:53:52,false,instagc,0.9608,20225558,GBR,E6,Cirencester,78.146.252.17,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 14:10:26,true,3862633028,,7/17/2018 14:09:59,false,elite,0.902,31883685,GBR,I2,Manchester,2.98.53.46,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 14:12:51,true,3862641927,,7/17/2018 14:11:55,false,instagc,0.9216,21088425,USA,MI,Battle Creek,73.144.184.81,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 14:12:55,true,3862642139,,7/17/2018 14:11:51,false,clixsense,0.9216,33721948,USA,OH,Wadsworth,162.155.22.42,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 14:14:24,true,3862648356,,7/17/2018 14:14:05,false,clixsense,0.9804,43913997,USA,TX,Conroe,47.220.227.180,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 14:34:53,true,3862729859,,7/17/2018 14:33:36,false,instagc,0.9216,39438102,USA,IN,Anderson,75.149.211.110,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 14:38:59,true,3862747587,,7/17/2018 14:37:29,false,clixsense,0.9216,6330997,USA,PA,Waynesboro,174.54.110.156,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 14:58:49,true,3862826128,,7/17/2018 14:57:37,false,instagc,0.9216,30888099,GBR,I2,Manchester,143.159.152.154,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 14:59:28,true,3862828920,,7/17/2018 14:56:51,false,instagc,0.9388,34928865,USA,PA,Philadelphia,100.34.252.40,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 15:00:27,true,3862833353,,7/17/2018 14:59:59,false,instagc,0.9804,24382122,USA,MI,Grosse Pointe,99.137.5.144,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 15:04:17,true,3862854656,,7/17/2018 15:03:34,false,prodege,0.9487,27934334,GBR,D2,Derby,86.129.48.20,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 15:07:53,true,3862874196,,7/17/2018 15:07:33,false,neodev,0.8627,29096504,GBR,"","",185.51.254.251,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 15:21:10,true,3862946619,,7/17/2018 15:19:35,false,instagc,0.9149,44156014,GBR,N1,Cannock,2.124.191.144,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 15:28:39,true,3862987458,,7/17/2018 15:27:39,false,instagc,0.9444,32929382,USA,TN,Clinton,99.93.23.171,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 15:40:23,true,3863051193,,7/17/2018 15:39:19,false,instagc,0.9773,38042052,GBR,A5,Bedford,82.28.44.208,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
1815881712,7/17/2018 15:41:10,true,3863055570,,7/17/2018 15:40:37,false,elite,0.9608,29463692,IRL,04,Cork,95.45.68.111,yes,gerbil,yes,"A gerbil is an animal that has eyes, when healthy.",description300,has_eyes
